"PitchNo","Date","Time","PAofInning","PitchofPA","Pitcher","PitcherId","PitcherThrows","PitcherTeam","Batter","BatterId","BatterSide","BatterTeam","PitcherSet","Inning","Top.Bottom","Outs","Balls","Strikes","TaggedPitchType","AutoPitchType","PitchClass","PitchCall","KorBB","TaggedHitType","PlayResult","OutsOnPlay","RunsScored","Notes","RelSpeed","arm_angle","arm_angle_180","arm_angle_savant","VertRelAngle","HorzRelAngle","SpinRate","SpinVeloRatio","SpinAxis","Tilt","SpinAxis_inferred","Tilt_inferred","RelHeight","RelSide","Extension","VertBreak","InducedVertBreak","HorzBreak","PlateLocHeight","PlateLocSide","ZoneSpeed","VertApprAngle","HorzApprAngle","ZoneTime","ExitSpeed","Angle","Direction","HitSpinRate","PositionAt110X","PositionAt110Y","PositionAt110Z","Distance","LastTrackedDistance","Bearing","HangTime","pfxx","pfxz","x0","y0","z0","vx0","vy0","vz0","ax0","ay0","az0","HomeTeam","AwayTeam","Stadium","Level","League","GameID","PitchUID","EffectiveVelo","MaxHeight","MeasuredDuration","SpeedDrop","PitchLastMeasuredX","PitchLastMeasuredY","PitchLastMeasuredZ","ContactPositionX","ContactPositionY","ContactPositionZ","GameUID","UTCDate","UTCTime","LocalDateTime","UTCDateTime","AutoHitType","System","HomeTeamForeignID","AwayTeamForeignID","GameForeignID","Catcher","CatcherId","CatcherThrows","CatcherTeam","PlayID","PitchTrajectoryXc0","PitchTrajectoryXc1","PitchTrajectoryXc2","PitchTrajectoryYc0","PitchTrajectoryYc1","PitchTrajectoryYc2","PitchTrajectoryZc0","PitchTrajectoryZc1","PitchTrajectoryZc2","HitSpinAxis","HitTrajectoryXc0","HitTrajectoryXc1","HitTrajectoryXc2","HitTrajectoryXc3","HitTrajectoryXc4","HitTrajectoryXc5","HitTrajectoryXc6","HitTrajectoryXc7","HitTrajectoryXc8","HitTrajectoryYc0","HitTrajectoryYc1","HitTrajectoryYc2","HitTrajectoryYc3","HitTrajectoryYc4","HitTrajectoryYc5","HitTrajectoryYc6","HitTrajectoryYc7","HitTrajectoryYc8","HitTrajectoryZc0","HitTrajectoryZc1","HitTrajectoryZc2","HitTrajectoryZc3","HitTrajectoryZc4","HitTrajectoryZc5","HitTrajectoryZc6","HitTrajectoryZc7","HitTrajectoryZc8","ThrowSpeed","PopTime","ExchangeTime","TimeToBase","CatchPositionX","CatchPositionY","CatchPositionZ","ThrowPositionX","ThrowPositionY","ThrowPositionZ","BasePositionX","BasePositionY","BasePositionZ","ThrowTrajectoryXc0","ThrowTrajectoryXc1","ThrowTrajectoryXc2","ThrowTrajectoryYc0","ThrowTrajectoryYc1","ThrowTrajectoryYc2","ThrowTrajectoryZc0","ThrowTrajectoryZc1","ThrowTrajectoryZc2","PitchReleaseConfidence","PitchLocationConfidence","PitchMovementConfidence","HitLaunchConfidence","HitLandingConfidence","CatcherThrowCatchConfidence","CatcherThrowReleaseConfidence","CatcherThrowLocationConfidence","HitType","zone_x","zone_y","xBA","x1B","x2B","x3B","xHR","xOut","xSLG","woba_weight","xwOBACON","Umpire","HomeTeamCode","AwayTeamCode","Code","PitchUUID","yt_RelSpeed","yt_RelHeight","yt_RelSide","yt_VertRelAngle","yt_HorzRelAngle","yt_ZoneSpeed","yt_PlateLocHeight","yt_PlateLocSide","yt_VertApprAngle","yt_HorzApprAngle","yt_ZoneTime","yt_HorzBreak","yt_InducedVertBreak","yt_OutOfPlane","yt_FSRI","yt_EffectiveSpin","yt_GyroSpin","yt_Efficiency","yt_SpinComponentX","yt_SpinComponentY","yt_SpinComponentZ","yt_HitVelocityX","yt_HitVelocityY","yt_HitVelocityZ","yt_HitLocationX","yt_HitLocationY","yt_HitLocationZ","yt_GroundLocationX","yt_GroundLocationY","yt_HitBreakX","yt_HitBreakY","yt_HitBreakT","yt_HitSpinComponentX","yt_HitSpinComponentY","yt_HitSpinComponentZ","yt_SessionName","Note","yt_PitchSpinConfidence","yt_PitchReleaseConfidence","yt_HitSpinConfidence","yt_EffectiveBattingSpeed","yt_ReleaseAccuracy","yt_ZoneAccuracy","yt_SeamLat","yt_SeamLong","yt_ReleaseDistance","filter_col","barrel","sweetspot","HitDirection1","HitDirection2","hc_x","hc_y","launch_speed","launch_angle","bbe","hardhit","weakhit","whiff","swing","take","in_zone","SEASON","yt_AeroModel","local_vid_file","arm_length","height_inches","shoulder_pos","run_value","total_bases","woba_value","tj_stuff_plus"
46,"2024-05-11","8:13:17 PM",1,1,"Kobe Foster","Kobefo00wwt","Left","Washington Wild Things","Ryan McCarthy","ryanmc00scb","Left","Schaumburg Boomers","",2,"Top",0,0,0,"Slider","Slider","BreakingBalls","BallCalled","","","",,,,77.52908293,62.404926385601,117.595073614399,27.595073614399,3.687565587,0.452296603,2497.818753,32.2178292145574,233.4275038,"1:45",221.161460362178,"1:22",5.414060595,-2.322770138,5.409790539,-40.50124284,7.640255373,6.679465563,3.896854622,-0.182368198,70.85326175,-7.027634218,2.061056568,0.499054732,,,,,,,,,,,,-4.032284666,3.942112583,1.330805638,50,6.871112309,-1.386287112,-112.4915404,-0.482478157,-5.153516911,20.89993717,-27.13577835,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","7b5730e2-7581-4f57-80b2-d7b230030b66",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19855,"00:13:17",1715472797,1715472797,,"Yakkertech",,,,"J.C. Santini","jc--sa00wwt",,"Washington Wild Things",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,2,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"7b5730e2-7581-4f57-80b2-d7b230030b66",77.69550972,5.409053572,-2.324980196,3.744679757,0.478483088,70.97293451,3.901620142,-0.181258937,-6.954922768,2.077764868,0.498904469,6.430700448,5.536306374,70.22783385,43.86563517,844.9641193,2350.560393,33.82807972,-0.201561037,0.941045218,-0.271674523,,,,,,,,,,,,,,,,,0.980468206,1,,,"high","high",50.52092835,4.266457443,55.45721141,"All",,,"","",,,,,,,,0,0,1,0,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0165A.mp4",28.08,72,50.4,0.0143314,,,108.758277081319
47,"2024-05-11","8:13:32 PM",1,2,"Kobe Foster","Kobefo00wwt","Left","Washington Wild Things","Ryan McCarthy","ryanmc00scb","Left","Schaumburg Boomers","",2,"Top",0,1,0,"Fastball","Fastball","Fastballs","StrikeCalled","","","",,,,87.36147187,55.8028279434058,124.197172056594,34.1971720565942,0.08756498,2.790393599,2210.486335,25.3027597599244,149.8635703,"11:00",153.387884977598,"11:07",5.579541593,-2.030149343,5.851625259,-17.51410928,20.24828886,-10.14494339,2.936926079,0.678649505,79.27277764,-5.60469009,1.087722194,0.438361883,,,,,,,,,,,,6.293304861,10.62796595,1.792665785,50,5.575764871,-5.833623725,-126.9534848,-0.387791657,10.26871694,26.04079529,-14.8325134,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","992276fb-60c6-4400-8ecc-8dbea8fb4549",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19855,"00:13:32",1715472812,1715472812,,"Yakkertech",,,,"J.C. Santini","jc--sa00wwt",,"Washington Wild Things",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0.55,3.17,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"992276fb-60c6-4400-8ecc-8dbea8fb4549",87.53742889,5.581863154,-2.03458615,0.059287927,2.842713053,79.41684293,2.935851294,0.681928609,-5.620310372,1.138497082,0.438215514,-10.63801044,19.48709253,18.54057045,70.22522662,2095.759303,702.881771,94.8098737,-0.819946484,0.317976076,0.476003129,,,,,,,,,,,,,,,,,0.995109989,1,,,"high","high",26.79729604,42.24733533,55.01537669,"All",,,"","",,,,,,,,0,0,1,1,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0166A.mp4",28.08,72,50.4,-0.01110813,,,93.553931888182
48,"2024-05-11","8:13:55 PM",1,3,"Kobe Foster","Kobefo00wwt","Left","Washington Wild Things","Ryan McCarthy","ryanmc00scb","Left","Schaumburg Boomers","",2,"Top",0,1,1,"Fastball","Fastball","Fastballs","InPlay","","FlyBall","HomeRun",0,1,"R. Mccarthy homered to right field, RBI.",86.68957281,57.0808354132703,122.91916458673,32.9191645867297,0.731651665,1.43676502,2150.978589,24.812425754068,151.2356562,"11:00",154.318502421502,"11:09",5.570518331,-2.116945837,6.162824493,-17.29465195,19.58881271,-9.419669168,3.599431719,-0.783576877,79.58891418,-4.846081159,-0.956396465,0.439021568,95.9538937,38.02216831,32.38608413,3441.743399,64.5312064,89.0826773,82.66226559,385.7785311,,42.12568959,5.976141468,5.644381686,10.37347561,2.004772576,50,5.62014867,-2.850452484,-126.126808,1.04799207,9.07746169,26.0420136,-15.49111907,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","d50d54e5-6582-472e-a66a-df7dcd23cb4e",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19855,"00:13:55",1715472835,1715472835,"FlyBall","Yakkertech",,,,"J.C. Santini","jc--sa00wwt",,"Washington Wild Things",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"FlyBall",-0.55,2,0.239236,0.045955,0.04273,0.015377,0.175447,0.720491,0.879334,1.9524853034871,0.470205812826432,"Dalton Phillips","WWT","BOOM",319,"d50d54e5-6582-472e-a66a-df7dcd23cb4e",86.86369703,5.572650925,-2.121070546,0.704886508,1.48670365,79.73444568,3.598391881,-0.780415591,-4.861276033,-0.907784833,0.438872664,-9.888501925,18.77436879,19.24584716,80.85855535,2030.766662,709.0103356,94.41129131,-0.827615341,0.329622219,0.454314913,40.48755816,63.83244624,59.10436665,0.821964242,2.724010933,3.798416341,258.7645104,286.1223571,68.08102513,-15.78447043,1.314766857,0.970475159,-0.01354133,-0.240820676,,,0.997645692,1,0.996047939,52.45841278,"high","high",17.22730019,34.79885989,54.70417745,"All",0,"Flare","Right","Right",258.764510366862,286.122357099671,96,38,1,1,0,0,1,0,0,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0167A.mp4",28.08,72,50.4,1.4652495,4,2.013159,96.8477657383793
49,"2024-05-11","8:14:39 PM",2,1,"Kobe Foster","Kobefo00wwt","Left","Washington Wild Things","Christian Fedko","chrife00scb","Right","Schaumburg Boomers","",2,"Top",0,0,0,"Fastball","Fastball","Fastballs","BallCalled","","","",,,,86.62369546,58.6009651175032,121.399034882497,31.3990348824968,1.659154288,-0.014944641,2125.310911,24.5349831788393,147.1868643,"11:00",150.229255889098,"11:00",5.508965309,-2.144510649,5.442609279,-19.9949465,19.81088718,-11.33237247,4.047097343,-1.682664613,77.55809905,-4.592486176,-1.875568229,0.445956651,,,,,,,,,,,,6.04548983,9.783516851,2.154825076,50,5.651569921,0.44767943,-125.8615938,2.968963606,9.662177379,26.41293482,-16.53758706,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","81e9d1da-e6b4-4a89-835d-fab5d7fa1e96",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19855,"00:14:39",1715472879,1715472879,,"Yakkertech",,,,"J.C. Santini","jc--sa00wwt",,"Washington Wild Things",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2,2,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"81e9d1da-e6b4-4a89-835d-fab5d7fa1e96",86.8063317,5.511126422,-2.149657045,1.633458372,0.044025489,77.70319087,4.046356654,-1.678999527,-4.603234382,-1.818658553,0.44579497,-11.89310433,18.82686492,15.69178476,93.26551061,2046.101711,574.816715,96.27305354,-0.809119551,0.270462412,0.521704549,,,,,,,,,,,,,,,,,0.993417789,1,,,"high","high",6.061040447,8.156473299,55.42439267,"All",,,"","",,,,,,,,0,0,1,0,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0168A.mp4",28.08,72,50.4,0.0143314,,,83.3715869306155
50,"2024-05-11","8:14:51 PM",2,2,"Kobe Foster","Kobefo00wwt","Left","Washington Wild Things","Christian Fedko","chrife00scb","Right","Schaumburg Boomers","",2,"Top",0,1,0,"Fastball","Fastball","Fastballs","StrikeCalled","","","",,,,84.69539763,58.9317334469858,121.068266553014,31.0682665530142,1.14864525,1.815562537,2090.387994,24.6812465906596,148.5373321,"11:00",151.287762829548,"11:03",5.477829873,-2.120937821,6.049310552,-19.96654358,19.21238822,-10.52380923,3.559505387,-0.40783957,76.95097418,-5.172210065,-0.151199552,0.450503135,,,,,,,,,,,,6.149168079,9.963463477,1.97478577,50,5.562028808,-3.567365965,-123.1646258,1.83187143,9.429754072,24.84429999,-16.89507053,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","74bc3cfc-a453-46d8-9256-133f75f06edc",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19855,"00:14:51",1715472891,1715472891,,"Yakkertech",,,,"J.C. Santini","jc--sa00wwt",,"Washington Wild Things",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",-0.55,2,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"74bc3cfc-a453-46d8-9256-133f75f06edc",84.86834435,5.479579295,-2.125461603,1.126470201,1.870426452,77.09345341,3.55888483,-0.404374993,-5.180902454,-0.097516652,0.450348769,-11.03048891,18.21286078,20.65850352,91.50297042,1955.975604,737.4831537,93.56997885,-0.798133605,0.352797259,0.488381862,,,,,,,,,,,,,,,,,0.993746342,1,,,"high","high",7.647326621,47.33342381,54.8176914,"All",,,"","",,,,,,,,0,0,1,0,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0169A.mp4",28.08,72,50.4,-0.01110813,,,93.2586724063724
51,"2024-05-11","8:15:09 PM",2,3,"Kobe Foster","Kobefo00wwt","Left","Washington Wild Things","Christian Fedko","chrife00scb","Right","Schaumburg Boomers","",2,"Top",0,1,1,"Fastball","Fastball","Fastballs","Foul","","","",,,,85.80316367,57.2147701402132,122.785229859787,32.7852298597868,0.592013381,1.197282227,2130.413443,24.829077995231,149.5116201,"11:00",152.829473330518,"11:06",5.506473786,-2.028398655,5.659246793,-19.40737083,20.22172269,-10.37940763,3.10670503,-0.555477334,77.57050487,-5.460101681,-0.420826236,0.447862651,,,,,,,,,,,,5.935604133,10.39262153,1.927167507,50,5.546854215,-2.241176703,-124.7515834,0.642556645,9.338942351,25.47322506,-15.82253908,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","9123c084-562d-47b3-bda1-34ef244fc927",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19855,"00:15:09",1715472909,1715472909,,"Yakkertech",,,,"J.C. Santini","jc--sa00wwt",,"Washington Wild Things",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",-0.55,3.17,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"9123c084-562d-47b3-bda1-34ef244fc927",85.97970512,5.508556717,-2.032963934,0.566548575,1.251021194,77.71459296,3.105879816,-0.552061049,-5.471852341,-0.368377712,0.447706589,-10.88854269,19.32552233,16.85273786,96.67672075,2038.918688,617.6342138,95.70530522,-0.824723313,0.289912841,0.485573888,,,,,,,,,,,,,,,,,0.995724294,1,,,"high","high",2.990951328,-21.17727887,55.20775515,"All",,,"","",,,,,,,,0,1,0,1,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0170A.mp4",28.08,72,50.4,-0.14819686,,,84.1088784669648
52,"2024-05-11","8:15:28 PM",2,4,"Kobe Foster","Kobefo00wwt","Left","Washington Wild Things","Christian Fedko","chrife00scb","Right","Schaumburg Boomers","",2,"Top",0,1,2,"Curveball","Curveball","BreakingBalls","BallCalled","","","",,,,68.79679859,53.1232031450279,126.876796854972,36.8767968549721,5.23078031,-1.81938305,2196.945903,31.9338391905832,305.0874014,"4:15",296.071757673428,"3:52",5.540001783,-1.786220908,5.651356657,-66.99830988,-7.410597834,15.14580445,3.720710073,-1.471844999,63.65995537,-9.372595915,0.75745313,0.561506845,,,,,,,,,,,,-8.224544306,-5.433133612,1.941410581,50,5.968623042,2.760866932,-99.57300144,7.237332256,-8.231522451,16.45336319,-37.61179296,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","22a381e5-4f62-46df-80aa-0884921ed234",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19855,"00:15:28",1715472928,1715472928,,"Yakkertech",,,,"J.C. Santini","jc--sa00wwt",,"Washington Wild Things",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2,2,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"22a381e5-4f62-46df-80aa-0884921ed234",68.87760831,5.52679934,-1.786443215,5.389055085,-1.816567876,63.68094024,3.730955208,-1.472012185,-9.217688028,0.754822228,0.5614233,15.14991613,-10.80795178,44.27189402,22.79464977,1573.090697,1533.609128,71.60352447,0.411595202,0.698064129,-0.585914552,,,,,,,,,,,,,,,,,0.997382063,1,,,"high","high",110.5151848,13.24716412,55.21564529,"All",,,"","",,,,,,,,0,0,1,0,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0171A.mp4",28.08,72,50.4,0.0020866,,,101.093972651055
53,"2024-05-11","8:15:46 PM",2,5,"Kobe Foster","Kobefo00wwt","Left","Washington Wild Things","Christian Fedko","chrife00scb","Right","Schaumburg Boomers","",2,"Top",0,2,2,"Curveball","Curveball","BreakingBalls","Foul","","FlyBall","",,,,68.39128865,53.756673844137,126.243326155863,36.243326155863,2.697085167,0.521527903,2265.380435,33.1238156162452,307.9876759,"4:15",296.087755083547,"3:52",5.402118015,-1.639882639,5.649420417,-68.58636917,-7.916004965,16.16732121,0.907269418,0.984566052,63.71104017,-12.55760934,3.047813316,0.563918415,66.35952706,27.50556791,-59.2184148,3039.392443,-98.14013029,49.68415051,31.93509721,203.902924,,-67.664241,2.890705159,-7.994437753,-4.932637644,1.581335511,50,5.598305988,-1.326558643,-99.30401186,2.781292528,-7.925193436,16.97579584,-37.06396288,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","87fdea8e-58ea-4195-befe-7b16a5342fb8",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19855,"00:15:46",1715472946,1715472946,"FlyBall","Yakkertech",,,,"J.C. Santini","jc--sa00wwt",,"Washington Wild Things",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"FlyBall",2,2,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"87fdea8e-58ea-4195-befe-7b16a5342fb8",68.45730457,5.38863999,-1.639978202,2.858148658,0.522766653,63.71575001,0.917775436,0.984307515,-12.40357206,3.043821319,0.563842799,16.18843377,-11.60734873,42.62665048,74.66718967,1666.826514,1534.157061,73.57821618,0.452868007,0.677218289,-0.57990168,-50.56689633,30.12189679,30.64713952,-0.871741753,3.727860382,1.40989999,-188.6046412,77.48994602,-24.64656969,-23.380783,0.224192569,0.623251002,0.043605333,0.780805202,,,0.992741793,1,0.987260936,31.81070747,"high","high",22.7995293,86.98098275,55.21758153,"All",0,,"Left","Left",-188.604641200048,77.4899460159248,66,28,0,,0,0,1,0,0,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0172A.mp4",28.08,72,50.4,0,,,98.7177932411153
54,"2024-05-11","8:16:10 PM",2,6,"Kobe Foster","Kobefo00wwt","Left","Washington Wild Things","Christian Fedko","chrife00scb","Right","Schaumburg Boomers","",2,"Top",0,2,2,"Fastball","Fastball","Fastballs","BallCalled","","","",,,,86.66366466,57.3363310347547,122.663668965245,32.6636689652453,0.821287011,0.300919598,2055.407377,23.7170604896966,144.8765667,"10:45",148.032392959744,"10:56",5.519397363,-2.058041971,5.551764671,-18.98578732,18.94093545,-11.82072553,3.413694039,-1.82970706,79.41389837,-5.261011559,-2.245133688,0.444469013,,,,,,,,,,,,6.43960209,9.744727472,2.039111815,50,5.581323567,-0.233852787,-125.990602,1.126680912,10.32389896,26.21932081,-16.55141012,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","76251527-11c9-4b91-b1f8-6a140f8b7504",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19855,"00:16:10",1715472970,1715472970,,"Yakkertech",,,,"J.C. Santini","jc--sa00wwt",,"Washington Wild Things",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2,3.17,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"76251527-11c9-4b91-b1f8-6a140f8b7504",86.84010427,5.521158518,-2.063095406,0.799760319,0.360159618,79.55771309,3.413012791,-1.825942911,-5.270772972,-2.187593502,0.444315387,-12.37835632,18.01106416,13.35809555,63.39833512,1999.798559,474.873888,97.29451111,-0.795785893,0.231036384,0.559774063,,,,,,,,,,,,,,,,,0.995538221,1,,,"high","high",32.94149839,84.37870209,55.31523728,"All",,,"","",,,,,,,,0,0,1,0,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0173A.mp4",28.08,72,50.4,0.17217823,,,89.0617608414028
55,"2024-05-11","8:16:29 PM",2,7,"Kobe Foster","Kobefo00wwt","Left","Washington Wild Things","Christian Fedko","chrife00scb","Right","Schaumburg Boomers","",2,"Top",0,3,2,"Fastball","Fastball","Fastballs","InPlay","","PopUp","Out",1,0,"C. Fedko fouled out to 1b. (1 out)",85.63989747,60.3540188912003,119.6459811088,29.6459811087997,0.479464737,0.754491477,2060.55456,24.0606845742876,142.384471,"10:45",145.98036680559,"10:52",5.370433201,-2.056490546,6.270176032,-20.21219395,18.02417041,-12.16644471,2.969987165,-1.146130445,78.13124737,-5.654330834,-1.419460776,0.443397754,,,,,,,,,,,,6.902483066,9.540355949,2.003043589,50,5.397446998,-1.255650304,-124.6532774,0.419502045,10.84025145,25.49447975,-17.1910563,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","09ca653e-6a1a-46e9-b05e-9e845abb4c7e",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19855,"00:16:29",1715472989,1715472989,,"Yakkertech",,,,"J.C. Santini","jc--sa00wwt",,"Washington Wild Things",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PopUp",2,3.17,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"09ca653e-6a1a-46e9-b05e-9e845abb4c7e",85.80496676,5.371753798,-2.061381251,0.462190841,0.814917142,78.26872513,2.969571019,-1.142210833,-5.660048623,-1.359080443,0.443253395,-12.73722688,17.08500516,15.54925325,65.35237966,1985.139026,552.3659509,96.34003701,-0.763132791,0.268066647,0.588020932,,,,,,,,,,,,,,,,,0.990680584,1,,,"high","high",31.18285831,75.15809372,54.59682592,"All",,,"","",,,,,0,,,0,1,0,0,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0174A.mp4",28.08,72,50.4,-0.33285316,0,0,85.3371665557283
56,"2024-05-11","8:17:10 PM",3,1,"Kobe Foster","Kobefo00wwt","Left","Washington Wild Things","Brett Milazzo","bretmi00scb","Left","Schaumburg Boomers","",2,"Top",1,0,0,"Fastball","Fastball","Fastballs","InPlay","","LineDrive","Single",0,0,"B. Milazzo singled.",86.79566949,55.9963190999216,124.003680900078,34.0036809000784,-0.592864844,1.491521029,2073.365849,23.8878951125422,146.1993318,"10:45",150.140595635413,"11:00",5.536640804,-1.981376897,6.146767292,-18.8156697,18.68977472,-10.72948348,2.296753278,-0.207198388,79.20135339,-6.343001479,-0.233243936,0.438357977,101.300223,9.148365721,19.67220301,,36.68856694,103.7012491,9.704602552,185.4233328,,19.56015089,1.485628755,6.304628033,10.10907546,1.865063032,50,5.476606171,-2.934306656,-126.2901975,-1.90746411,10.17920307,25.78774118,-15.85233616,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","307f9617-6761-47d8-b6bc-6739a6198bdf",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19855,"00:17:10",1715473030,1715473030,"GroundBall","Yakkertech",,,,"J.C. Santini","jc--sa00wwt",,"Washington Wild Things",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LineDrive",0,2.5,0.790474,0.53065,0.143171,0.009187,6e-06,0.316986,0.844577,0.976224606747849,0.725891605447612,"Dalton Phillips","WWT","BOOM",319,"307f9617-6761-47d8-b6bc-6739a6198bdf",86.96402471,5.538273159,-1.985914901,-0.6135525,1.546448546,79.34119898,2.296092707,-0.203675021,-6.352264499,-0.179159427,0.438216263,-11.24585467,17.85931457,18.92240849,68.99812653,1961.318258,672.3664454,94.59586008,-0.786070769,0.324287412,0.52624179,33.66777808,94.17439473,16.10587718,0.193562581,1.588232183,2.308145767,62.07904378,174.7226507,,,,,,,,,0.996592679,1,,59.05549922,"high","high",27.90168612,86.05593061,54.72023466,"All",0,"SweetSpot","Right","RightCenter",62.0790437958167,174.722650701209,101,9,1,1,0,0,1,0,1,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0175A.mp4",28.08,72,50.4,0.57101724,1,0.9935849,87.3042066376155
